account_id,device
5-844944,"iPod4,1"
5-845551,"iPhone2,1"
5-846158,"iPad3,1"
5-846765,"iPod5,1"
5-847372,"iPhone2,1"
5-847979,"iPad2,4"
5-848586,"iPad2,5"
5-849193,"iPhone5,2"
5-849800,"iPhone5,2"
5-850407,"iPod4,1"
5-851014,"iPad2,4"
5-851621,"iPhone3,3"
5-852228,"iPad2,2"
5-852835,"iPhone5,2"
5-853442,"iPad1,1"
5-854049,"iPad2,1"
5-854656,"iPad2,5"
5-855263,"iPhone5,2"
5-855870,"iPhone5,2"
5-856477,"iPhone3,1"
5-857084,"iPad2,2"
5-857691,"iPad2,1"
5-858298,"iPod4,1"
5-858905,"iPad2,2"
5-859512,"iPhone4,1"
5-860119,"iPhone4,1"
5-860726,"iPad2,2"
5-861333,"iPad2,1"
5-861940,"iPad2,1"
5-862547,"iPod4,1"
5-863154,"iPhone5,2"
5-863761,"iPhone4,1"
5-864368,"iPhone3,1"
5-864975,"iPhone5,2"
5-865582,"iPhone5,2"
5-866189,"iPhone4,1"
5-866796,"iPad2,1"
5-867403,"iPhone5,2"
5-868010,"iPod4,1"
5-868617,"iPad2,1"
5-869224,"iPad3,1"
5-869831,"iPod4,1"
5-870438,"iPad3,1"
5-871045,"iPhone5,2"
5-871652,"iPhone3,3"
5-872259,"iPhone4,1"
5-872866,"iPad3,4"
5-873473,"iPod4,1"
5-874080,"iPad2,2"
5-874687,"iPhone2,1"
5-875294,"iPad3,1"
5-875901,"iPad2,1"
5-876508,"iPhone3,1"
5-877115,"iPad2,4"
5-877722,"iPad2,5"
5-878329,"iPad1,1"
5-878936,"iPhone3,1"
5-879543,"iPad2,7"
5-880150,"iPhone3,1"
5-880757,"iPad2,4"
5-881364,"iPad3,1"
5-881971,"iPad2,4"
5-882578,"iPod4,1"
5-883185,"iPhone3,1"
5-883792,"iPad3,6"
5-884399,"iPod4,1"
5-885006,"iPhone3,1"
5-885613,"iPhone2,1"
5-886220,"iPad2,5"
5-886827,"iPhone5,1"
5-887434,"iPhone4,1"
5-888041,"iPad2,1"
5-888648,"iPad3,2"
5-889255,"iPod4,1"
5-889862,"iPhone3,1"
5-890469,"iPhone4,1"
5-891076,"iPad2,5"
5-891683,"iPhone3,1"
5-892290,"iPhone5,2"
5-892897,"iPhone5,1"
5-893504,"iPhone3,1"
5-894111,"iPod4,1"
5-894718,"iPhone2,1"
5-895325,"iPad2,5"
5-895932,"iPhone4,1"
5-896539,"iPhone3,1"
5-897146,"iPhone4,1"
5-897753,"iPad2,2"
5-898360,"iPhone3,1"
5-898967,"iPhone3,1"
5-899574,"iPhone5,2"
5-900181,"iPad2,5"
5-900788,"iPad1,1"
5-901395,"iPhone5,1"
5-902002,"iPhone2,1"
5-902609,"iPod4,1"
5-903216,"iPad2,2"
5-903488,"iPhone3,1"
5-904096,"iPhone3,3"
5-904704,"iPad2,5"
5-905312,"iPod5,1"
5-905920,"iPad2,4"
5-906528,"iPod4,1"
5-907136,"iPod4,1"
5-907744,"iPhone4,1"
5-908352,"iPhone3,1"
5-908960,"iPad2,5"
5-909568,"iPod3,1"
5-910176,"iPad3,4"
5-910784,"iPhone3,1"
5-911392,"iPad2,5"
5-912000,"iPhone3,1"
5-912608,"iPad2,2"
5-913216,"iPad3,3"
5-913824,"iPhone2,1"
5-914432,"iPad2,1"
5-915040,"iPad3,4"
5-915648,"iPad2,1"
5-916256,"iPad3,3"
5-916864,"iPod5,1"
5-917472,"iPhone3,1"
5-918080,"iPhone4,1"
5-918688,"iPad2,1"
5-919296,"iPhone5,2"
5-919904,"iPhone5,2"
5-920512,"iPhone3,1"
5-921120,"iPad2,2"
5-921728,"iPhone5,2"
5-922336,"iPod3,1"
5-922944,"iPhone4,1"
5-923552,"iPad2,2"
5-924160,"iPad3,6"
5-924768,"iPad2,2"
5-925376,"iPad2,1"
5-925984,"iPhone5,2"
5-926592,"iPad3,4"
5-927200,"iPhone3,1"
5-927808,"iPhone5,2"
5-928416,"iPhone4,1"
5-929024,"iPad2,4"
5-929632,"iPad3,6"
5-930240,"iPad3,4"
5-930848,"iPhone5,2"
5-931456,"iPhone5,2"
5-932064,"iPad3,6"
5-932672,"iPhone3,1"
5-933280,"iPhone5,2"
5-933888,"iPad2,2"
5-934496,"iPhone3,1"
5-935104,"iPod5,1"
5-935712,"iPhone3,1"
5-936320,"iPhone4,1"
5-936928,"iPod4,1"
5-937536,"iPad2,1"
5-938144,"iPhone5,2"
5-938752,"iPad2,4"
5-939360,"iPad2,5"
5-939968,"iPod4,1"
5-940576,"iPhone2,1"
5-941184,"iPhone5,2"
5-941792,"iPhone5,2"
5-942400,"iPad3,3"
5-943008,"iPhone4,1"
5-943616,"iPod4,1"
5-944224,"iPod4,1"
5-944832,"iPod4,1"
5-945440,"iPhone4,1"
5-946048,"iPad2,2"
5-946656,"iPod4,1"
5-947264,"iPad2,5"
5-947872,"iPad1,1"
5-948480,"iPad3,1"
5-949088,"iPhone4,1"
5-949696,"iPad1,1"
5-950304,"iPhone4,1"
5-950912,"iPad3,4"
5-951520,"iPad2,4"
5-952128,"iPad2,4"
5-952736,"iPhone3,1"
5-953344,"iPhone5,2"
5-953952,"iPhone4,1"
5-954560,"iPad3,4"
5-955168,"iPad3,3"
5-955776,"iPhone5,1"
5-956384,"iPod5,1"
5-956992,"iPhone5,2"
5-957600,"iPad2,1"
5-958208,"iPad2,6"
5-958816,"iPod4,1"
5-959424,"iPad3,2"
5-960032,"iPod4,1"
5-960640,"iPhone3,1"
5-961248,"iPhone3,3"
5-961856,"iPad2,5"
5-962464,"iPad3,1"
5-962829,"iPod4,1"
5-963438,"iPhone5,2"
5-964047,"iPad3,1"
5-964656,"iPod4,1"
5-965265,"iPhone3,1"
5-965874,"iPad2,4"
5-966483,"iPod4,1"
5-967092,"iPad2,6"
5-967701,"iPad2,1"
5-968310,"iPad2,4"
5-968919,"iPhone5,2"
5-969528,"iPod4,1"
5-970137,"iPhone3,1"
5-970746,"iPad3,3"
5-971355,"iPad3,3"
5-971964,"iPhone4,1"
5-972573,"iPhone5,2"
5-973182,"iPhone4,1"
5-973791,"iPad2,1"
5-974400,"iPhone3,1"
5-975009,"iPhone3,3"
5-975618,"iPhone3,1"
5-976227,"iPad2,2"
5-976836,"iPhone5,2"
5-977445,"iPad3,4"
5-978054,"iPad2,1"
5-978663,"iPhone5,1"
5-979272,"iPad3,3"
5-979881,"iPhone4,1"
5-980490,"iPhone3,1"
5-981099,"iPhone3,1"
5-981708,"iPad3,4"
5-982317,"iPhone3,1"
5-982926,"iPod4,1"
5-983535,"iPod4,1"
5-984144,"iPhone3,1"
5-984753,"iPod4,1"
5-985362,"iPhone2,1"
5-985971,"iPad2,5"
5-986580,"iPad3,6"
5-987189,"iPod4,1"
5-987798,"iPhone4,1"
5-988407,"iPhone3,1"
5-989016,"iPod3,1"
5-989625,"iPad2,2"
5-990234,"iPhone4,1"
5-990843,"iPhone3,1"
5-991452,"iPhone2,1"
5-992061,"iPad3,4"
5-992670,"iPhone4,1"
5-993279,"iPad2,4"
5-993888,"iPhone3,1"
5-994497,"iPhone4,1"
5-995106,"iPad2,2"
5-995715,"iPad2,5"
5-996324,"iPhone3,1"
5-996933,"iPhone3,3"
5-997542,"iPad2,1"
5-998151,"iPhone4,1"
5-998760,"iPhone3,1"
5-999369,"iPhone5,2"
5-999978,"iPod4,1"
5-1000587,"iPad1,1"
5-1001196,"iPod4,1"
5-1001805,"iPhone5,2"
5-1002414,"iPod4,1"
5-1003023,"iPad1,1"
5-1003632,"iPod4,1"
5-1004241,"iPad2,1"
5-1004850,"iPhone3,1"
5-1005459,"iPhone5,1"
5-1006068,"iPad3,4"
5-1006677,"iPhone3,3"
5-1007286,"iPhone3,1"
5-1007895,"iPod4,1"
5-1008504,"iPhone3,1"
5-1009113,"iPad2,1"
5-1010160,"iPad2,2"
5-1010770,"iPad1,1"
5-1011380,"iPhone3,1"
5-1011990,"iPhone3,3"
5-1012600,"iPhone3,3"
5-1013210,"iPhone4,1"
5-1013820,"iPod4,1"
5-1014430,"iPad3,5"
5-1015040,"iPod3,1"
5-1015650,"iPhone2,1"
5-1016260,"iPad3,3"
5-1016870,"iPod5,1"
5-1017480,"iPad2,1"
5-1018090,"iPod4,1"
5-1018700,"iPhone2,1"
5-1019310,"iPad2,4"
5-1019920,"iPhone5,2"
5-1020530,"iPhone5,2"
5-1021140,"iPhone5,2"
5-1021750,"iPhone3,1"
5-1022360,"iPhone3,1"
5-1022970,"iPad2,1"
5-1023580,"iPad1,1"
5-1024190,"iPad3,4"
5-1024800,"iPhone4,1"
5-1025410,"iPad3,3"
5-1026020,"iPad2,4"
5-1026630,"iPod5,1"
5-1027240,"iPhone5,2"
5-1027850,"iPhone3,1"
5-1028460,"iPhone5,1"
5-1029070,"iPhone5,2"
5-1029680,"iPhone5,2"
5-1030290,"iPhone3,1"
5-1030900,"iPad1,1"
5-1031510,"iPhone5,2"
5-1032120,"iPhone4,1"
5-1032730,"iPad2,6"
5-1033340,"iPad2,1"
5-1033950,"iPad2,2"
5-1034560,"iPhone3,1"
5-1035170,"iPad2,1"
5-1035780,"iPad1,1"
5-1036390,"iPad3,3"
5-1037000,"iPad3,1"
5-1037610,"iPhone5,2"
5-1038220,"iPhone3,1"
5-1038830,"iPhone2,1"
5-1039440,"iPhone3,1"
5-1040050,"iPhone3,1"
5-1040660,"iPhone5,1"
5-1041270,"iPad1,1"
5-1041880,"iPhone5,2"
5-1042490,"iPad3,4"
5-1043100,"iPhone4,1"
5-1043710,"iPod4,1"
5-1044320,"iPad2,5"
5-1044930,"iPhone3,1"
5-1045540,"iPad3,1"
5-1046150,"iPhone3,1"
5-1046760,"iPhone5,2"
5-1047370,"iPad2,1"
5-1047980,"iPad3,1"
5-1048590,"iPad2,4"
5-1049200,"iPad2,4"
5-1049810,"iPhone2,1"
5-1050420,"iPhone4,1"
5-1051030,"iPod4,1"
5-1051640,"iPod4,1"
5-1052250,"iPhone3,1"
5-1052860,"iPad3,1"
5-1053470,"iPod4,1"
5-1054080,"iPhone5,2"
5-1054586,"iPhone2,1"
5-1055197,"iPod4,1"
5-1055808,"iPhone4,1"
5-1056419,"iPhone3,3"
5-1057030,"iPhone3,1"
5-1057641,"iPod3,1"
5-1058252,"iPod4,1"
5-1058863,"iPhone2,1"
5-1059474,"iPad2,1"
5-1060085,"iPad3,1"
5-1060696,"iPhone5,1"
5-1061307,"iPad3,1"
5-1061918,"iPhone5,2"
5-1062529,"iPhone4,1"
5-1063140,"iPhone4,1"
5-1063751,"iPhone4,1"
5-1064362,"iPod5,1"
5-1064973,"iPhone4,1"
5-1065584,"iPod4,1"
5-1066195,"iPhone4,1"
5-1066806,"iPhone2,1"
5-1067417,"iPhone2,1"
5-1068028,"iPhone4,1"
5-1068639,"iPhone3,1"
5-1069250,"iPhone2,1"
5-1069861,"iPhone4,1"
5-1070472,"iPhone5,2"
5-1071083,"iPhone5,2"
5-1071694,"iPhone4,1"
5-1072305,"iPhone2,1"
5-1072916,"iPad3,3"
5-1073527,"iPad3,1"
5-1074138,"iPhone3,1"
5-1074749,"iPhone3,1"
5-1075360,"iPad3,1"
5-1075971,"iPad3,6"
5-1076582,"iPod5,1"
5-1077193,"iPad3,3"
5-1077804,"iPhone3,1"
5-1078415,"iPad2,5"
5-1079026,"iPad3,3"
5-1079637,"iPad2,1"
5-1080248,"iPad2,4"
5-1080859,"iPhone4,1"
5-1081470,"iPad2,5"
5-1082081,"iPod4,1"
5-1082692,"iPod4,1"
5-1083303,"iPad3,3"
5-1083914,"iPhone4,1"
5-1084525,"iPad2,2"
5-1085136,"iPad2,2"
5-1085747,"iPad3,4"
5-1086358,"iPad2,4"
5-1086969,"iPhone3,1"
5-1087580,"iPhone3,1"
5-1088191,"iPhone3,3"
5-1088802,"iPod4,1"
5-1089413,"iPod4,1"
5-1090024,"iPad3,4"
5-1090635,"iPad1,1"
5-1091246,"iPhone3,1"
5-1091857,"iPhone5,2"
5-1092468,"iPhone4,1"
5-1093079,"iPod4,1"
5-1093690,"iPhone4,1"
5-1094301,"iPhone5,2"
5-1094912,"iPod4,1"
5-1095523,"iPad2,1"
5-1096134,"iPhone5,2"
5-1096745,"iPhone2,1"
5-1097356,"iPhone4,1"
5-1097967,"iPad3,6"
5-1098578,"iPhone2,1"
5-1099189,"iPad1,1"
5-1099800,"iPad2,2"
5-1100411,"iPhone3,1"
5-1100988,"iPod5,1"
5-1101600,"iPhone3,3"
5-1102212,"iPhone3,3"
5-1102824,"iPhone4,1"
5-1103436,"iPhone2,1"
5-1104048,"iPhone4,1"
5-1104660,"iPad1,1"
5-1105272,"iPhone3,1"
5-1105884,"iPad2,4"
5-1106496,"iPad2,5"
5-1107108,"iPod4,1"
5-1107720,"iPhone3,1"
5-1108332,"iPhone3,1"
5-1108944,"iPhone4,1"
5-1109556,"iPad2,5"
5-1110168,"iPad3,4"
5-1110780,"iPhone3,1"
5-1111392,"iPad3,3"
5-1112004,"iPhone5,1"
5-1112616,"iPhone5,1"
5-1113228,"iPad3,3"
5-1113840,"iPad2,2"
5-1114452,"iPod4,1"
5-1115064,"iPad2,2"
5-1115676,"iPhone5,2"
5-1116288,"iPhone5,2"
5-1116900,"iPhone4,1"
5-1117512,"iPhone4,1"
5-1118124,"iPhone3,3"
5-1118736,"iPad2,2"
5-1119348,"iPhone3,1"
5-1119960,"iPad3,3"
5-1120572,"iPad3,3"
5-1121184,"iPhone5,1"
5-1121796,"iPhone5,2"
5-1122408,"iPhone4,1"
5-1123020,"iPhone3,1"
5-1123632,"iPad3,3"
5-1124244,"iPhone5,2"
5-1124856,"iPhone4,1"
5-1125468,"iPad2,4"
5-1126080,"iPhone5,1"
5-1126692,"iPhone5,2"
5-1127304,"iPad2,4"
5-1127916,"iPhone5,1"
5-1128528,"iPhone3,1"
5-1129140,"iPhone4,1"
5-1129752,"iPhone5,2"
5-1130364,"iPhone5,2"
5-1130976,"iPhone3,1"
5-1131588,"iPhone4,1"
5-1132200,"iPhone5,2"
5-1132812,"iPhone4,1"
5-1133424,"iPod3,1"
5-1134036,"iPhone5,2"
5-1134648,"iPod3,1"
5-1135260,"iPhone5,2"
5-1135872,"iPhone3,1"
5-1136484,"iPod4,1"
5-1137096,"iPhone4,1"
5-1137708,"iPhone5,1"
5-1138320,"iPad3,1"
5-1138932,"iPhone5,2"
5-1139544,"iPhone5,1"
5-1140156,"iPhone3,1"
5-1140768,"iPad2,1"
5-1141380,"iPhone4,1"
5-1141992,"iPad2,1"
5-1142604,"iPhone4,1"
5-1143216,"iPhone4,1"
5-1143828,"iPhone3,1"
5-1144440,"iPad3,1"
5-1145052,"iPad3,3"
5-1145664,"iPod4,1"
5-1146276,"iPod4,1"
5-1146888,"iPod4,1"
5-1147536,"iPhone4,1"
5-1148149,"iPad2,4"
5-1148762,"iPhone5,2"
5-1149375,"iPad3,5"
5-1149988,"iPad2,5"
5-1150601,"iPhone4,1"
5-1151214,"iPhone3,3"
5-1151827,"iPhone5,1"
5-1152440,"iPod4,1"
5-1153053,"iPhone5,2"
5-1153666,"iPad2,2"
5-1154279,"iPhone3,3"
5-1154892,"iPod4,1"
5-1155505,"iPad3,3"
5-1156118,"iPhone4,1"
5-1156731,"iPad2,5"
5-1157344,"iPod4,1"
5-1157957,"iPad3,1"
5-1158570,"iPhone5,2"
5-1159183,"iPod4,1"
5-1159796,"iPod4,1"
5-1160409,"iPad3,3"
5-1161022,"iPod4,1"
5-1161635,"iPad2,1"
5-1162248,"iPad3,4"
5-1162861,"iPhone3,1"
5-1163474,"iPhone3,1"
5-1164087,"iPhone5,1"
5-1164700,"iPhone5,2"
5-1165313,"iPhone3,1"
5-1165926,"iPhone4,1"
5-1166539,"iPhone5,1"
5-1167152,"iPhone3,1"
5-1167765,"iPad2,4"
5-1168378,"iPhone3,1"
5-1168991,"iPad3,1"
5-1169604,"iPad2,5"
5-1170217,"iPad2,5"
5-1170830,"iPhone3,1"
5-1171443,"iPod4,1"
5-1172056,"iPad2,1"
5-1172669,"iPad2,5"
5-1173282,"iPhone3,1"
5-1173895,"iPad3,3"
5-1174508,"iPad2,4"
5-1175121,"iPad3,4"
5-1175734,"iPod4,1"
5-1176347,"iPod4,1"
5-1176960,"iPhone5,2"
5-1177573,"iPhone4,1"
5-1178186,"iPhone5,2"
5-1178799,"iPad2,7"
5-1179412,"iPod4,1"
5-1180025,"iPad2,5"
5-1180638,"iPad3,4"
5-1181251,"iPhone4,1"
5-1181864,"iPhone5,1"
5-1182477,"iPhone4,1"
5-1183090,"iPod5,1"
5-1183703,"iPad3,3"
5-1184316,"iPad3,3"
5-1184929,"iPhone5,2"
5-1185542,"iPad2,4"
5-1186155,"iPod4,1"
5-1186768,"iPhone3,2"
5-1187381,"iPod4,1"
5-1187994,"iPhone2,1"
5-1188607,"iPhone2,1"
5-1189220,"iPod4,1"
5-1189833,"iPhone4,1"
5-1190446,"iPod5,1"
5-1191059,"iPhone4,1"
5-1191672,"iPad3,1"
5-1192285,"iPhone5,1"
5-1192898,"iPhone4,1"
5-1193511,"iPad3,3"
5-1194124,"iPad3,3"
5-1194737,"iPod4,1"
5-1195350,"iPhone5,1"
5-1195963,"iPad3,3"
5-1196576,"iPod4,1"
5-1197189,"iPad2,4"
5-1197914,"iPad1,1"
5-1198528,"iPhone3,1"
5-1199142,"iPhone5,2"
5-1199756,"iPod4,1"
5-1200370,"iPhone3,1"
5-1200984,"iPhone4,1"
5-1201598,"iPod4,1"
5-1202212,"iPhone3,1"
5-1202826,"iPhone3,1"
5-1203440,"iPad3,1"
5-1204054,"iPod4,1"
5-1204668,"iPod4,1"
5-1205282,"iPhone3,1"
5-1205896,"iPhone5,1"
5-1206510,"iPhone4,1"
5-1207124,"iPod4,1"
5-1207738,"iPhone5,1"
5-1208352,"iPod4,1"
5-1208966,"iPhone3,1"
5-1209580,"iPhone4,1"
5-1210194,"iPhone5,1"
5-1210808,"iPhone5,2"
5-1211422,"iPhone4,1"
5-1212036,"iPhone3,1"
5-1212650,"iPad2,4"
5-1213264,"iPhone4,1"
5-1213878,"iPad3,4"
5-1214492,"iPhone3,1"
5-1215106,"iPad3,4"
5-1215720,"iPhone3,3"
5-1216334,"iPhone5,2"
5-1216948,"iPhone2,1"
5-1217562,"iPad3,6"
5-1218176,"iPad3,1"
5-1218790,"iPhone3,1"
5-1219404,"iPod4,1"
5-1220018,"iPhone5,2"
5-1220632,"iPad2,4"
5-1221246,"iPad3,6"
5-1221860,"iPhone4,1"
5-1222474,"iPhone4,1"
5-1223088,"iPhone4,1"
5-1223702,"iPad1,1"
5-1224316,"iPad2,6"
5-1224930,"iPhone5,2"
5-1225544,"iPhone3,1"
5-1226158,"iPhone4,1"
5-1226772,"iPhone4,1"
5-1227386,"iPhone5,2"
5-1228000,"iPhone5,2"
5-1228614,"iPad1,1"
5-1229228,"iPhone5,1"
5-1229842,"iPad2,4"
5-1230456,"iPad3,6"
5-1231070,"iPod4,1"
5-1231684,"iPad3,4"
5-1232298,"iPod3,1"
5-1232912,"iPhone3,1"
5-1233526,"iPhone3,1"
5-1234140,"iPad2,1"
5-1234754,"iPad2,1"
5-1235368,"iPhone5,1"
5-1235982,"iPod4,1"
5-1236596,"iPad2,4"
5-1237210,"iPhone3,1"
5-1237824,"iPad2,7"
5-1238438,"iPhone4,1"
5-1239052,"iPod4,1"
5-1239666,"iPhone3,1"
5-1240280,"iPod4,1"
5-1240894,"iPhone5,2"
5-1241508,"iPad3,6"
5-1242122,"iPad3,4"
5-1242736,"iPhone3,1"
5-1243350,"iPod4,1"
5-1243964,"iPad3,1"
5-1244578,"iPad1,1"
5-1245192,"iPod5,1"
5-1245806,"iPad3,4"
5-1246420,"iPad3,1"
5-1247034,"iPhone4,1"
5-1247648,"iPhone3,1"
5-1248262,"iPad2,5"
5-1248876,"iPhone2,1"
5-1249490,"iPad2,4"
5-1250104,"iPhone3,1"
5-1250718,"iPhone3,1"
5-1251332,"iPhone4,1"
5-1251946,"iPod4,1"
5-1252560,"iPhone4,1"
5-1253174,"iPod4,1"
5-1253788,"iPhone3,3"
5-1254402,"iPhone4,1"
5-1255016,"iPad3,2"
5-1255630,"iPod4,1"
5-1256244,"iPhone3,3"
5-1256858,"iPod3,1"
5-1257472,"iPhone4,1"
5-1258086,"iPod4,1"
5-1258700,"iPhone5,2"
5-1259314,"iPad3,1"
5-1259928,"iPad2,5"
5-1260542,"iPhone4,1"
5-1261156,"iPhone2,1"
5-1261770,"iPad2,5"
5-1262595,"iPod4,1"
5-1263210,"iPhone3,1"
5-1263825,"iPhone3,3"
5-1264440,"iPod4,1"
5-1265055,"iPad1,1"
5-1265670,"iPad3,6"
5-1266285,"iPhone4,1"
5-1266900,"iPod4,1"
5-1267515,"iPhone2,1"
5-1268130,"iPad3,4"
5-1268745,"iPhone5,1"
5-1269360,"iPhone3,2"
5-1269975,"iPad2,1"
5-1270590,"iPad2,2"
5-1271205,"iPhone5,2"
5-1271820,"iPhone5,1"
5-1272435,"iPad2,1"
5-1273050,"iPad2,1"
5-1273665,"iPhone3,1"
5-1274280,"iPhone4,1"
5-1274895,"iPad2,5"
5-1275510,"iPhone3,1"
5-1276125,"iPad2,5"
5-1276740,"iPhone5,2"
5-1277355,"iPad3,1"
5-1277970,"iPhone4,1"
5-1278585,"iPhone3,3"
5-1279200,"iPhone4,1"
5-1279815,"iPad1,1"
5-1280430,"iPad2,4"
5-1281045,"iPhone5,2"
5-1281660,"iPhone5,2"
5-1282275,"iPad2,2"
5-1282890,"iPhone4,1"
5-1283505,"iPhone5,2"
5-1284120,"iPod4,1"
5-1284735,"iPod4,1"
5-1285350,"iPhone5,2"
5-1285965,"iPhone5,2"
5-1286580,"iPad2,1"
5-1287195,"iPhone4,1"
5-1287810,"iPhone5,2"
5-1288425,"iPad3,3"
5-1289040,"iPhone4,1"
5-1289655,"iPad1,1"
5-1290270,"iPod4,1"
5-1290885,"iPhone5,2"
5-1291500,"iPhone4,1"
5-1292115,"iPhone3,1"
5-1292730,"iPhone3,1"
5-1293345,"iPad2,5"
5-1293960,"iPhone5,2"
5-1294575,"iPad2,1"
5-1295190,"iPod4,1"
5-1295805,"iPhone2,1"
5-1296420,"iPhone4,1"
5-1297035,"iPhone5,2"
5-1297650,"iPhone5,2"
5-1298265,"iPad2,5"
5-1298880,"iPod4,1"
5-1299495,"iPhone5,2"
5-1300110,"iPhone2,1"
5-1300725,"iPhone3,1"
5-1301340,"iPad3,1"
5-1301955,"iPod4,1"
5-1302570,"iPhone4,1"
5-1303185,"iPhone3,1"
5-1303800,"iPhone5,2"
5-1304415,"iPad1,1"
5-1305030,"iPad3,3"
5-1305645,"iPod3,1"
5-1306260,"iPhone4,1"
5-1306875,"iPad3,3"
5-1307490,"iPod4,1"
5-1308105,"iPhone4,1"
5-1308720,"iPhone2,1"
5-1309335,"iPod5,1"
5-1309950,"iPhone5,1"
5-1310565,"iPad3,4"
5-1311180,"iPad2,5"
5-1311795,"iPhone3,1"
5-1312410,"iPhone3,1"
5-1313025,"iPhone3,1"
5-1313640,"iPhone4,1"
5-1314255,"iPhone5,2"
5-1314870,"iPhone3,1"
5-1315485,"iPhone5,2"
5-1316100,"iPhone5,1"
5-1316715,"iPhone3,3"
5-1317330,"iPod4,1"
5-1317945,"iPad2,4"
5-1318560,"iPad2,2"
5-1319175,"iPhone5,2"
5-1319790,"iPad2,1"
5-1320405,"iPad2,6"
5-1321020,"iPod3,1"
5-1321635,"iPad3,4"
5-1322250,"iPad2,1"
5-1322865,"iPad3,1"
5-1323480,"iPhone5,1"
5-1324400,"iPhone2,1"
5-1325016,"iPhone3,1"
5-1325632,"iPhone3,3"
5-1326248,"iPhone3,1"
5-1326864,"iPod4,1"
5-1327480,"iPad1,1"
5-1328096,"iPhone5,1"
5-1328712,"iPhone3,1"
5-1329328,"iPod4,1"
5-1329944,"iPhone4,1"
5-1330560,"iPod4,1"
5-1331176,"iPhone4,1"
5-1331792,"iPad2,2"
5-1332408,"iPhone5,2"
5-1333024,"iPhone3,1"
5-1333640,"iPhone5,2"
5-1334256,"iPhone5,2"
5-1334872,"iPhone3,3"
5-1335488,"iPhone3,1"
5-1336104,"iPhone4,1"
5-1336720,"iPhone4,1"
5-1337336,"iPhone3,1"
5-1337952,"iPhone3,1"
5-1338568,"iPod4,1"
5-1339184,"iPad3,1"
5-1339800,"iPhone5,2"
5-1340416,"iPhone3,1"
5-1341032,"iPhone5,2"
5-1341648,"iPhone3,2"
5-1342264,"iPhone5,1"
5-1342880,"iPhone3,1"
5-1343496,"iPad2,2"
5-1344112,"iPod4,1"
5-1344728,"iPod4,1"
5-1345344,"iPhone4,1"
5-1345960,"iPhone5,1"
5-1346576,"iPad2,4"
5-1347192,"iPhone5,1"
5-1347808,"iPhone4,1"
5-1348424,"iPod4,1"
5-1349040,"iPad2,1"
5-1349656,"iPad2,1"
5-1350272,"iPhone5,2"
5-1350888,"iPhone4,1"
5-1351504,"iPad2,4"
5-1352120,"iPad2,1"
5-1352736,"iPad3,1"
5-1353352,"iPod4,1"
5-1353968,"iPad3,4"
5-1354584,"iPad2,2"
5-1355200,"iPhone3,1"
5-1355816,"iPhone2,1"
5-1356432,"iPad2,2"
5-1357048,"iPhone4,1"
5-1357664,"iPod4,1"
5-1358280,"iPad1,1"
5-1358896,"iPod4,1"
5-1359512,"iPhone5,2"
5-1360128,"iPad2,2"
5-1360744,"iPhone3,1"
5-1361360,"iPad2,1"
5-1361976,"iPad2,7"
5-1362592,"iPhone3,1"
5-1363208,"iPad1,1"
5-1363824,"iPod4,1"
5-1364440,"iPhone2,1"
5-1365056,"iPod4,1"
5-1365672,"iPod4,1"
5-1366288,"iPhone2,1"
5-1366904,"iPhone4,1"
5-1367520,"iPad2,1"
5-1368136,"iPod4,1"
5-1368752,"iPad3,3"
5-1369368,"iPhone3,1"
5-1369984,"iPad3,2"
5-1370600,"iPhone4,1"
5-1371216,"iPad2,1"
5-1371832,"iPhone4,1"
5-1372448,"iPad3,1"
5-1373064,"iPhone4,1"
5-1373680,"iPad2,5"
5-1374676,"iPod4,1"
5-1375293,"iPod4,1"
5-1375910,"iPhone4,1"
5-1376527,"iPhone4,1"
5-1377144,"iPhone5,2"
5-1377761,"iPod5,1"
5-1378378,"iPhone5,1"
5-1378995,"iPhone3,1"
5-1379612,"iPhone5,1"
5-1380229,"iPhone3,1"
5-1380846,"iPhone4,1"
5-1381463,"iPhone5,1"
5-1382080,"iPod4,1"
5-1382697,"iPod4,1"
5-1383314,"iPhone4,1"
5-1383931,"iPhone4,1"
5-1384548,"iPad2,1"
5-1385165,"iPhone5,1"
5-1385782,"iPhone5,1"
5-1386399,"iPod4,1"
5-1387016,"iPod4,1"
5-1387633,"iPhone2,1"
5-1388250,"iPhone4,1"
5-1388867,"iPhone5,2"
5-1389484,"iPhone5,2"
5-1390101,"iPod4,1"
5-1390718,"iPod4,1"
5-1391335,"iPhone2,1"
5-1391952,"iPad2,1"
5-1392569,"iPhone4,1"
5-1393186,"iPad2,1"
5-1393803,"iPhone2,1"
5-1394420,"iPad3,6"
5-1395037,"iPad3,1"
5-1395654,"iPhone3,1"
5-1396271,"iPad2,7"
5-1396888,"iPhone5,2"
5-1397505,"iPhone4,1"
5-1398122,"iPhone5,1"
5-1398739,"iPhone4,1"
5-1399356,"iPhone5,1"
5-1399973,"iPad3,3"
5-1400590,"iPad2,4"
5-1401207,"iPhone5,2"
5-1401824,"iPhone3,3"
5-1402441,"iPod4,1"
5-1403058,"iPhone3,1"
5-1403675,"iPad2,1"
5-1404292,"iPad2,5"
5-1404909,"iPhone2,1"
5-1405526,"iPad2,2"
5-1406143,"iPod4,1"
5-1406760,"iPad2,2"
5-1407377,"iPhone3,1"
